date,open,high,low,close,volume
2025-01-24,141.142,141.142,140.912,141.004,15436500.0
2025-01-27,141.122,141.499,141.122,141.496,11867900.0
2025-02-05,141.431,141.488,141.162,141.459,10471200.0
2025-02-06,141.473,141.612,141.422,141.594,11085700.0
2025-02-07,141.618,141.659,141.5,141.511,15845400.0
2025-02-10,141.465,141.465,141.258,141.281,15157000.0
2025-02-11,141.265,141.337,141.196,141.248,5280200.0
2025-02-12,141.258,141.341,141.238,141.25,2832600.0
2025-02-13,141.252,141.253,141.169,141.227,15222300.0
2025-02-14,141.226,141.226,140.915,140.926,14411200.0
2025-02-17,140.918,140.918,140.73,140.832,1559500.0
2025-02-18,140.822,140.822,140.481,140.637,15701200.0
2025-02-19,140.661,140.819,140.615,140.817,14666100.0
2025-02-20,140.818,140.818,140.51,140.583,5857800.0
2025-02-21,140.48,140.673,140.28,140.45,15708100.0
2025-02-24,140.35,140.4,139.931,140.064,15863000.0
2025-02-25,140.179,140.456,139.912,140.253,1876742.0
2025-02-26,140.293,140.443,140.207,140.265,14574590.0
2025-02-27,140.276,140.35,140.166,140.207,15301100.0
2025-02-28,140.186,140.34,140.032,140.254,2076203.0
2025-03-03,140.29,140.636,140.212,140.6,15658100.0
2025-03-04,140.712,140.863,140.433,140.594,2139300.0
2025-03-05,140.58,140.674,140.543,140.546,14991800.0
2025-03-06,140.536,140.536,140.339,140.417,14971200.0
2025-03-07,140.286,140.286,140.0,140.137,1877100.0
2025-03-10,139.999,140.095,139.886,139.905,2300900.0
2025-03-11,139.935,139.951,139.527,139.581,1296300.0
2025-03-12,139.53,140.133,139.375,140.073,18383600.0
2025-03-13,140.0,140.25,139.93,140.091,2062500.0
2025-03-14,139.991,140.128,139.741,140.066,5248100.0
2025-03-17,139.938,139.944,139.771,139.779,1221000.0
2025-03-18,139.762,139.956,139.729,139.88,2367100.0
2025-03-19,139.88,139.998,139.74,139.792,3237300.0
2025-03-20,139.912,140.05,139.9,139.965,3776600.0
2025-03-21,140.012,140.012,139.906,139.912,1383700.0
2025-03-24,139.88,139.905,139.79,139.844,1479800.0
2025-03-25,140.015,140.07,139.92,140.017,4024500.0
2025-03-26,140.007,140.183,139.944,140.176,814400.0
2025-03-27,140.18,140.258,140.102,140.227,1105900.0
2025-03-28,140.218,140.303,140.145,140.197,922971.0
2025-03-31,140.193,140.294,140.16,140.187,9048300.0
2025-04-01,140.231,140.284,140.156,140.18,7099400.0
2025-04-02,140.178,140.305,140.134,140.282,1873300.0
2025-04-03,140.47,140.83,140.405,140.794,2117600.0
2025-04-07,141.145,141.27,141.036,141.217,2310900.0
2025-04-08,141.052,141.74,140.935,141.103,6876600.0
2025-04-09,141.19,141.238,140.992,141.184,2241980.0
2025-04-10,141.1,141.348,140.955,141.318,9858397.0
2025-04-11,141.406,141.485,141.283,141.365,8629800.0
2025-04-14,141.323,141.33,141.222,141.243,19477740.0
2025-04-15,141.249,141.3,141.231,141.246,1409400.0
2025-04-16,141.25,141.395,141.23,141.364,17679500.0
2025-04-17,141.357,141.406,141.261,141.276,12636900.0
2025-04-18,141.275,141.301,141.2,141.217,17805000.0
2025-04-21,141.217,141.236,141.07,141.099,796200.0
2025-04-22,141.103,141.173,141.103,141.15,4598200.0
2025-04-23,141.128,141.128,140.98,141.021,959099.0
2025-04-24,141.06,141.09,140.896,140.903,11755300.0
2025-04-25,140.98,141.072,140.934,141.029,1202700.0
2025-04-28,141.038,141.063,140.983,140.991,10293400.0
2025-04-29,141.018,141.18,141.018,141.176,7472800.0
2025-04-30,141.192,141.3,141.141,141.283,2006100.0
2025-05-06,141.27,141.27,141.167,141.208,18714662.0
2025-05-07,141.249,141.295,141.152,141.17,4469100.0
2025-05-08,141.272,141.459,141.27,141.45,4841500.0
2025-05-09,141.462,141.55,141.389,141.41,1714900.0
2025-05-12,141.352,141.445,141.275,141.345,1572600.0
2025-05-13,141.29,141.31,141.217,141.251,2160600.0
2025-05-14,141.249,141.3,141.121,141.135,1347800.0
2025-05-15,141.131,141.17,141.031,141.037,1088200.0
2025-05-16,141.027,141.027,140.902,140.943,1024300.0
2025-05-19,140.943,141.037,140.943,141.012,1121500.0
2025-05-20,141.08,141.131,141.001,141.059,1068602.0
2025-05-21,141.01,141.07,141.01,141.044,665900.0
2025-05-22,141.07,141.111,141.028,141.043,649400.0
2025-05-23,141.065,141.158,141.025,141.149,761500.0
2025-05-26,141.15,141.215,141.112,141.146,5257900.0
2025-05-27,141.153,141.186,141.081,141.094,6687560.0
2025-05-28,141.113,141.113,141.048,141.101,3282900.0
2025-05-29,141.084,141.094,140.93,140.943,1232600.0
2025-05-30,141.043,141.112,141.013,141.076,2365600.0
2025-06-03,141.129,141.13,141.035,141.069,15885200.0
2025-06-04,141.084,141.161,141.075,141.159,23458700.0
2025-06-05,141.158,141.26,141.116,141.226,11370500.0
2025-06-06,141.29,141.345,141.284,141.341,15213900.0
2025-06-09,141.357,141.392,141.35,141.39,12158500.0
2025-06-10,141.415,141.426,141.361,141.406,22195300.0
2025-06-11,141.424,141.45,141.35,141.399,14128300.0
2025-06-12,141.398,141.418,141.351,141.369,10317820.0
2025-06-13,141.369,141.401,141.36,141.398,19204340.0
2025-06-16,141.406,141.465,141.401,141.429,13721100.0
2025-06-17,141.413,141.595,141.413,141.583,13191671.0
2025-06-18,141.6,141.611,141.566,141.599,1426400.0
2025-06-19,141.602,141.634,141.593,141.605,1145600.0
2025-06-20,141.613,141.64,141.581,141.63,553400.0
2025-06-23,141.628,141.675,141.573,141.601,1004200.0
2025-06-24,141.601,141.63,141.528,141.548,28030400.0
2025-06-25,141.548,141.59,141.511,141.512,19628100.0
2025-06-26,141.512,141.61,141.511,141.55,27171300.0
2025-06-27,141.55,141.675,141.55,141.645,19770000.0
2025-06-30,141.648,141.661,141.476,141.581,7800867.0
2025-07-01,141.594,141.642,141.589,141.631,13070500.0
2025-07-02,141.632,141.718,141.632,141.711,22122200.0
2025-07-03,141.73,141.758,141.693,141.729,19040600.0
2025-07-04,141.744,141.769,141.736,141.762,19161100.0
2025-07-07,141.765,141.785,141.718,141.741,9494700.0
2025-07-08,141.733,141.733,141.619,141.631,10380000.0
2025-07-09,141.64,141.658,141.617,141.629,20455000.0
2025-07-10,141.635,141.635,141.535,141.537,24112600.0
2025-07-11,141.533,141.535,141.44,141.499,2834600.0
2025-07-14,141.5,141.5,141.397,141.427,1464200.0
2025-07-15,141.45,141.571,141.45,141.567,21718900.0
2025-07-16,141.572,141.616,141.556,141.576,13768000.0
2025-07-17,141.552,141.57,141.518,141.568,1079900.0
2025-07-18,141.568,141.579,141.508,141.556,1133800.0
2025-07-21,141.556,141.58,141.451,141.469,6988000.0
2025-07-22,141.473,142.03,141.386,141.395,9606299.0
2025-07-23,141.335,141.391,141.191,141.341,4109800.0
2025-07-24,141.302,141.324,141.071,141.074,11399396.0
2025-07-25,141.08,141.2,141.055,141.105,6268600.0
2025-07-28,141.201,141.315,141.14,141.238,14564000.0
2025-07-29,141.253,141.253,141.054,141.064,7363200.0
2025-07-30,141.078,141.214,141.013,141.203,11671600.0
2025-07-31,141.206,141.329,141.179,141.313,11971200.0
2025-08-01,141.294,141.362,141.195,141.321,16247800.0
2025-08-04,141.352,142.0,141.285,141.293,23539100.0
2025-08-05,141.253,141.344,141.212,141.337,8447400.0
2025-08-06,141.33,141.383,141.239,141.351,11794234.0
2025-08-07,141.39,141.497,141.376,141.451,9593800.0
2025-08-08,141.65,141.734,141.434,141.508,13344700.0
2025-08-11,141.509,141.509,141.317,141.341,12435500.0
2025-08-12,141.348,141.366,141.261,141.313,1251000.0
2025-08-13,141.3,141.455,141.245,141.411,9301800.0
2025-08-14,141.41,141.41,141.264,141.358,8108800.0
2025-08-15,141.38,141.4,141.315,141.345,1173200.0
2025-08-18,141.37,141.442,141.003,141.047,6527894.0
2025-08-19,141.07,141.079,141.017,141.058,2882000.0
2025-08-20,141.122,141.174,140.97,140.996,1586500.0
2025-08-21,141.0,141.076,140.928,141.058,1154700.0
2025-08-22,141.1,141.118,140.95,141.021,10610600.0
2025-08-25,141.024,141.152,140.951,141.14,6759900.0
2025-08-26,141.14,141.165,141.106,141.146,2190300.0
2025-08-27,141.157,141.198,141.113,141.184,12051700.0
2025-08-28,141.198,141.198,141.107,141.116,9712800.0
2025-08-29,141.112,141.16,141.07,141.148,15072000.0
2025-09-01,141.14,141.26,141.103,141.259,1794800.0
2025-09-02,141.266,141.317,141.235,141.257,20637700.0
2025-09-03,141.298,141.419,141.261,141.402,10669800.0
2025-09-04,141.435,141.522,141.435,141.488,7046500.0
2025-09-05,141.479,141.479,141.248,141.279,17092100.0
2025-09-08,141.29,141.29,141.2,141.251,15206700.0
2025-09-09,141.25,141.36,141.212,141.231,18983600.0
2025-09-10,141.25,141.252,141.13,141.155,20513400.0
2025-09-11,141.183,141.31,141.134,141.256,8707900.0
2025-09-12,141.258,141.335,141.256,141.301,17919200.0
2025-09-15,141.364,141.444,141.31,141.39,12568500.0
2025-09-16,141.8,141.804,141.166,141.475,14236300.0
2025-09-17,141.505,141.639,141.44,141.632,7428600.0
2025-09-18,141.609,141.61,141.528,141.54,1479500.0
2025-09-19,141.54,141.574,141.33,141.385,2242400.0
2025-09-22,141.4,141.71,141.379,141.497,4620700.0
2025-09-23,140.1,140.1,139.801,139.922,2050300.0
2025-09-24,139.973,139.973,139.788,139.804,1712400.0
2025-09-25,139.742,139.793,139.617,139.752,1094000.0
2025-09-26,139.78,139.903,139.76,139.856,1367000.0
2025-09-29,139.91,139.938,139.804,139.821,854800.0
2025-09-30,139.83,140.04,139.821,140.028,934400.0
2025-10-09,140.04,140.144,139.949,140.123,20722427.0
2025-10-10,140.134,140.195,140.084,140.093,936078.0
2025-10-13,140.119,140.165,140.09,140.134,14569286.0
2025-10-14,140.11,140.21,140.01,140.181,27577572.0
2025-10-15,140.18,140.18,140.108,140.14,13922400.0
2025-10-16,140.14,140.185,140.139,140.146,1611500.0
2025-10-17,140.173,140.249,140.158,140.246,27247100.0
2025-10-20,140.195,140.209,140.104,140.122,19245600.0
2025-10-21,140.121,140.168,140.078,140.142,16841800.0
2025-10-22,140.142,140.198,140.133,140.168,5449000.0
2025-10-23,140.169,140.203,140.113,140.128,1463500.0
2025-10-24,140.127,140.164,140.115,140.119,13253100.0
2025-10-27,140.081,140.199,140.037,140.166,2213000.0
2025-10-28,140.328,140.446,140.276,140.445,12752800.0
2025-10-29,140.395,140.64,140.356,140.561,2053900.0
2025-10-30,140.629,140.699,140.578,140.674,11884600.0
2025-10-31,140.723,140.78,140.659,140.69,10768200.0
2025-11-03,140.693,140.727,140.605,140.628,20762900.0
2025-11-04,140.65,140.65,140.56,140.621,1160600.0
2025-11-05,140.674,140.681,140.612,140.626,12072100.0
2025-11-06,140.627,140.645,140.535,140.56,22426300.0
2025-11-07,140.588,140.612,140.56,140.589,8636200.0
2025-11-10,140.589,140.598,140.54,140.585,2436900.0
2025-11-11,140.579,140.678,140.579,140.602,7071800.0
2025-11-12,140.666,140.666,140.62,140.66,11565500.0
2025-11-13,140.66,140.666,140.588,140.604,4039100.0
2025-11-14,140.604,140.63,140.565,140.587,10940800.0
2025-11-17,140.587,140.645,140.587,140.613,16989652.0
2025-11-18,140.613,140.64,140.586,140.621,16301900.0
2025-11-19,140.622,140.632,140.56,140.579,731300.0
2025-11-20,140.578,140.686,140.564,140.652,875000.0
2025-11-21,140.668,140.695,140.584,140.614,2221100.0
2025-11-24,140.609,140.663,140.6,140.63,2578750.0
2025-11-25,140.63,140.667,140.61,140.633,1270450.0
2025-11-26,140.645,140.645,140.478,140.481,855275.0
2025-11-27,140.483,140.5,140.437,140.473,17620800.0
2025-11-28,140.474,140.53,140.461,140.528,5460400.0
2025-12-01,140.526,140.599,140.474,140.575,695500.0
2025-12-02,140.586,140.593,140.53,140.54,13848200.0
2025-12-03,140.54,140.611,140.52,140.552,2160200.0
2025-12-04,140.551,140.552,140.383,140.411,720600.0
2025-12-05,140.416,140.511,140.4,140.483,8040300.0
2025-12-08,140.506,140.506,140.405,140.468,1030400.0
2025-12-09,140.511,140.561,140.509,140.545,4643100.0
2025-12-10,140.529,140.579,140.52,140.566,3418700.0
2025-12-11,140.588,140.671,140.572,140.66,7102100.0
2025-12-12,140.748,140.748,140.57,140.621,12159260.0
2025-12-15,140.592,140.624,140.552,140.562,952200.0
2025-12-16,140.535,140.611,140.528,140.536,7784700.0
2025-12-17,140.553,140.633,140.52,140.629,8683720.0
2025-12-18,140.636,140.742,140.597,140.713,1529630.0
2025-12-19,140.75,140.798,140.721,140.787,2044800.0
2025-12-22,140.79,140.798,140.672,140.715,3291310.0
2025-12-23,140.711,140.965,140.707,140.952,11294900.0
2025-12-24,140.901,140.928,140.843,140.894,2778100.0
2025-12-25,140.894,140.926,140.832,140.847,2486500.0
2025-12-26,140.2,140.291,140.2,140.285,2147600.0
2025-12-29,140.267,140.315,140.07,140.116,6411000.0
2025-12-30,140.116,140.142,140.048,140.093,2281800.0
2025-12-31,140.099,140.104,140.025,140.096,1722600.0
2026-01-05,140.09,140.09,139.954,139.965,1297200.0
2026-01-06,139.965,139.97,139.792,139.86,11235700.0
2026-01-07,139.801,139.87,139.702,139.783,16737800.0
2026-01-08,139.85,139.909,139.78,139.904,3989500.0
2026-01-09,139.904,139.909,139.81,139.893,1228600.0
2026-01-12,139.871,140.025,139.771,139.962,1672500.0
2026-01-13,139.98,140.015,139.924,140.002,803421.0
2026-01-14,140.028,140.155,139.928,140.093,15037800.0
2026-01-15,140.093,140.204,140.042,140.148,1225400.0
2026-01-16,140.118,140.27,140.118,140.238,2852500.0
2026-01-19,140.284,140.29,140.216,140.229,19480300.0
2026-01-20,140.25,140.325,140.225,140.318,13143200.0
2026-01-21,140.321,140.345,140.253,140.315,747800.0
2026-01-22,140.28,140.344,140.28,140.302,32689200.0
2026-01-23,140.283,140.398,140.271,140.349,18594100.0
2026-01-26,140.352,140.38,140.311,140.322,1438230.0
2026-01-27,140.324,140.376,140.308,140.335,20681100.0
2026-01-28,140.316,140.364,140.315,140.357,2013000.0
2026-01-29,140.364,140.506,140.352,140.443,17475500.0
2026-01-30,140.444,140.497,140.406,140.429,946700.0
2026-02-02,140.449,140.477,140.4,140.432,20306330.0
2026-02-03,140.414,140.495,140.375,140.481,1758900.0
2026-02-04,140.5,140.5,140.436,140.466,20175000.0
2026-02-05,140.466,140.552,140.435,140.55,798700.0
2026-02-06,140.6,140.6,140.513,140.586,1286800.0
2026-02-09,140.58,140.677,140.543,140.672,847900.0
2026-02-10,140.68,140.692,140.579,140.669,542120.0
2026-02-11,140.675,140.743,140.668,140.733,606400.0
2026-02-12,140.729,140.798,140.703,140.791,604000.0
2026-02-13,140.89,140.91,140.77,140.845,1880900.0
2026-02-24,140.835,140.885,140.804,140.861,1063300.0
2026-02-25,140.861,140.861,140.737,140.745,987700.0
2026-02-26,140.745,140.753,140.597,140.61,891400.0
2026-02-27,140.61,140.701,140.595,140.698,11610100.0
2026-03-02,140.699,140.819,140.699,140.819,805364.0
2026-03-03,140.819,140.825,140.77,140.808,1566300.0
2026-03-04,140.825,140.94,140.802,140.929,608800.0
2026-03-05,140.93,140.933,140.833,140.87,10259900.0
2026-03-06,140.873,140.913,140.873,140.906,25719200.0
2026-03-09,140.908,140.912,140.72,140.737,9751400.0
2026-03-10,140.762,140.795,140.68,140.745,2368100.0
2026-03-11,140.732,140.755,140.689,140.735,3683300.0
2026-03-12,140.699,140.765,140.698,140.739,5102600.0
2026-03-13,140.757,140.8,140.726,140.772,1380700.0
2026-03-16,140.775,140.8,140.665,140.678,14854000.0
2026-03-17,140.688,140.724,140.67,140.68,2710100.0
2026-03-18,140.69,140.819,140.63,140.818,1392800.0
2026-03-19,140.81,140.904,140.772,140.894,24451000.0
2026-03-20,140.888,140.888,140.845,140.853,18874800.0
2026-03-23,140.823,140.927,140.767,140.8,2512600.0
2026-03-24,140.8,140.8,140.75,140.764,2917100.0
2026-03-25,140.181,140.31,140.166,140.237,10356200.0
2026-03-26,140.23,140.339,140.212,140.291,2567800.0
2026-03-27,140.295,140.38,140.272,140.376,11722947.0
2026-03-30,140.385,140.486,140.385,140.464,10897700.0
2026-03-31,140.486,140.518,140.435,140.504,2650200.0
2026-04-01,140.503,140.503,140.37,140.385,9095700.0
2026-04-02,140.393,140.443,140.343,140.41,2803700.0
2026-04-03,140.417,140.495,140.417,140.476,1542300.0
2026-04-07,140.476,140.512,140.451,140.459,1828800.0
2026-04-08,140.44,140.44,140.3,140.387,7077600.0
2026-04-09,140.387,140.446,140.355,140.404,2551100.0
2026-04-10,140.404,140.415,140.374,140.406,4074100.0
2026-04-13,140.412,140.458,140.38,140.442,3041800.0
2026-04-14,140.446,140.498,140.42,140.468,5140772.0
2026-04-15,140.45,140.609,140.448,140.601,3311800.0
2026-04-16,140.606,140.697,140.568,140.687,2921500.0
2026-04-17,140.686,140.763,140.686,140.754,2383000.0
2026-04-20,140.756,140.795,140.72,140.739,5686600.0
2026-04-21,140.723,140.778,140.703,140.734,798200.0
2026-04-22,140.774,140.843,140.766,140.837,2960800.0
2026-04-23,140.837,140.842,140.77,140.837,5075000.0
2026-04-24,140.844,140.93,140.839,140.899,4898441.0
2026-04-27,140.841,140.855,140.688,140.701,3084900.0
2026-04-28,140.76,140.839,140.742,140.82,8455400.0
2026-04-29,140.83,140.899,140.812,140.899,4170400.0
2026-04-30,140.901,140.931,140.87,140.873,17200600.0
2026-05-06,140.8,140.87,140.717,140.811,4819000.0
2026-05-07,140.811,140.882,140.789,140.82,5461578.0
2026-05-08,140.848,140.9,140.848,140.9,20099500.0
2026-05-11,140.896,140.93,140.794,140.911,3614600.0
2026-05-12,140.928,140.986,140.89,140.963,3219200.0
2026-05-13,140.963,141.009,140.962,140.999,2041390.0
2026-05-14,141.009,141.02,140.977,141.011,1554500.0
2026-05-15,141.046,141.096,141.014,141.074,1851400.0
2026-05-18,141.076,141.136,141.0,141.126,1827300.0
2026-05-19,141.122,141.269,141.122,141.247,3718778.0
2026-05-20,141.248,141.299,141.234,141.278,1507800.0
2026-05-21,141.275,141.291,141.181,141.191,2017500.0
2026-05-22,141.193,141.215,141.148,141.204,1051600.0
2026-05-25,141.202,141.202,141.145,141.176,1615178.0
2026-05-26,141.176,141.235,141.176,141.23,1017078.0
2026-05-27,141.232,141.307,141.231,141.302,7257810.0
2026-05-28,141.327,141.418,141.323,141.417,1855400.0
2026-05-29,141.41,141.504,141.388,141.499,6625000.0
2026-06-01,141.498,141.526,141.475,141.504,2716600.0
2026-06-02,141.503,141.525,141.47,141.48,2917300.0
2026-06-03,141.481,141.508,141.448,141.464,3429000.0
2026-06-04,141.465,141.525,141.413,141.504,3541200.0
